task_id,task_type,zone,volume_m3,estimated_buckets,weather,operator_id,operator_skill,machine_id,machine_age,estimated_time_min,actual_time_min,start_time
T2403,hauling,zone_b,54.5,37,clear,OP1016,novice,EXC002,7.7,18.5,109.5,2026-07-22 10:50:07.580028
T2404,hauling,zone_b,54.9,37,cloudy,OP1008,expert,EXC002,7.7,19.3,93.9,2026-07-22 12:45:06.454320
T2405,loading,zone_c,59.4,40,clear,OP1007,expert,EXC003,7.2,20.0,46.8,2026-07-22 07:00:00.000000
T2406,grading,zone_c,115.5,77,clear,OP1018,novice,EXC003,7.2,38.5,71.4,2026-07-22 07:57:12.109761
T2407,excavation,zone_c,200.7,134,cloudy,OP1010,intermediate,EXC003,7.2,69.0,92.1,2026-07-22 09:21:29.834838
T2408,hauling,zone_c,30.7,21,clear,OP1003,expert,EXC003,7.2,10.6,54.8,2026-07-22 11:06:44.372069
T2409,excavation,zone_c,179.0,120,cloudy,OP1015,intermediate,EXC003,7.2,62.5,85.5,2026-07-22 12:15:21.950246
T2410,loading,zone_c,105.8,71,clear,OP1020,intermediate,EXC003,7.2,35.6,90.9,2026-07-22 13:55:37.716238
T2411,excavation,zone_c,101.3,68,clear,OP1009,novice,EXC003,7.2,34.0,67.1,2026-07-22 15:34:07.891743
T2412,trenching,zone_c,117.5,79,rain,OP1016,novice,EXC003,7.2,45.7,78.8,2026-07-22 16:52:06.967308
T2413,grading,zone_d,109.5,73,clear,OP1019,expert,EXC004,8.0,36.5,63.7,2026-07-22 07:00:00.000000
T2414,loading,zone_d,91.2,61,clear,OP1003,expert,EXC004,8.0,30.5,57.2,2026-07-22 08:17:58.168482
T2415,loading,zone_d,100.2,67,cloudy,OP1010,intermediate,EXC004,8.0,34.5,80.7,2026-07-22 09:26:52.636799
T2416,grading,zone_d,116.0,78,clear,OP1017,intermediate,EXC004,8.0,39.0,70.6,2026-07-22 10:57:51.126628
T2417,grading,zone_d,136.2,91,cloudy,OP1019,expert,EXC004,8.0,47.2,69.7,2026-07-22 12:20:23.711557
T2418,grading,zone_d,65.5,44,clear,OP1008,expert,EXC004,8.0,22.1,38.4,2026-07-22 13:38:22.719866
T2419,loading,zone_d,107.8,72,clear,OP1013,intermediate,EXC004,8.0,36.0,78.7,2026-07-22 14:26:03.612571
T2420,trenching,zone_a,50.8,34,clear,OP1012,expert,EXC005,1.5,17.0,31.5,2026-07-22 07:00:00.000000
T2421,trenching,zone_a,53.5,36,clear,OP1015,intermediate,EXC005,1.5,18.0,30.2,2026-07-22 07:45:09.943481
T2422,excavation,zone_a,123.6,83,clear,OP1010,intermediate,EXC005,1.5,41.5,62.1,2026-07-22 08:21:41.299398
T2423,trenching,zone_a,77.8,52,cloudy,OP1009,novice,EXC005,1.5,26.8,52.4,2026-07-22 09:35:13.635312
T2424,loading,zone_a,56.5,38,clear,OP1017,intermediate,EXC005,1.5,19.0,73.9,2026-07-22 10:41:25.265581
T2425,grading,zone_a,112.6,76,cloudy,OP1014,expert,EXC005,1.5,39.7,52.4,2026-07-22 12:03:25.716656
T2426,grading,zone_a,120.7,81,clear,OP1018,novice,EXC005,1.5,40.6,69.3,2026-07-22 13:10:40.063099
T2427,hauling,zone_a,53.6,36,clear,OP1009,novice,EXC005,1.5,18.0,47.2,2026-07-22 14:26:53.661961
T2428,grading,zone_b,109.4,73,clear,OP1012,expert,EXC006,5.3,36.5,63.5,2026-07-22 07:00:00.000000
T2429,hauling,zone_b,86.5,58,clear,OP1002,intermediate,EXC006,5.3,29.0,95.5,2026-07-22 08:10:22.840700
T2430,excavation,zone_b,169.2,113,cloudy,OP1007,expert,EXC006,5.3,58.2,92.2,2026-07-22 09:57:37.446610
T2431,excavation,zone_b,151.0,101,clear,OP1017,intermediate,EXC006,5.3,51.0,93.1,2026-07-22 11:35:59.009912
T2432,excavation,zone_b,190.8,128,clear,OP1010,intermediate,EXC006,5.3,64.1,124.6,2026-07-22 13:17:42.118059
T2433,hauling,zone_b,88.0,59,clear,OP1016,novice,EXC006,5.3,29.5,83.8,2026-07-22 15:34:47.479176
T2434,excavation,zone_c,169.7,114,clear,OP1006,expert,EXC007,1.0,57.0,82.8,2026-07-22 07:00:00.000000
T2435,loading,zone_c,84.6,57,clear,OP1002,intermediate,EXC007,1.0,28.5,81.9,2026-07-22 08:35:26.019800
T2436,grading,zone_c,124.4,83,clear,OP1010,intermediate,EXC007,1.0,41.5,65.0,2026-07-22 10:09:23.079199
T2437,hauling,zone_c,69.5,47,clear,OP1001,expert,EXC007,1.0,23.7,57.2,2026-07-22 11:23:07.733579
T2438,grading,zone_c,149.8,100,cloudy,OP1016,novice,EXC007,1.0,52.1,102.4,2026-07-22 12:34:26.170706
T2439,excavation,zone_c,80.5,54,clear,OP1019,expert,EXC007,1.0,27.0,48.1,2026-07-22 14:31:12.052770
T2440,grading,zone_c,140.7,94,clear,OP1010,intermediate,EXC007,1.0,47.0,82.2,2026-07-22 15:25:42.951614
T2441,trenching,zone_c,99.4,67,rain,OP1010,intermediate,EXC007,1.0,39.5,72.8,2026-07-22 16:59:07.296221
T2442,hauling,zone_d,75.2,51,clear,OP1016,novice,EXC008,6.2,25.5,73.0,2026-07-22 07:00:00.000000
T2443,excavation,zone_d,206.4,138,clear,OP1003,expert,EXC008,6.2,69.0,77.3,2026-07-22 08:23:54.853498
T2444,excavation,zone_d,179.1,120,cloudy,OP1018,novice,EXC008,6.2,61.8,127.3,2026-07-22 09:50:46.972313
T2445,grading,zone_d,83.7,56,cloudy,OP1001,expert,EXC008,6.2,29.1,42.3,2026-07-22 12:12:45.270315
T2446,trenching,zone_d,94.4,63,clear,OP1003,expert,EXC008,6.2,31.6,49.0,2026-07-22 13:06:28.038751
T2447,loading,zone_d,48.6,33,clear,OP1004,intermediate,EXC008,6.2,16.5,50.1,2026-07-22 14:08:49.288200
T2448,trenching,zone_d,127.3,85,clear,OP1018,novice,EXC008,6.2,42.5,86.8,2026-07-22 15:04:55.222755
T2449,excavation,zone_d,152.5,102,rain,OP1001,expert,EXC008,6.2,59.2,86.3,2026-07-22 16:41:02.622502
T2450,grading,zone_a,69.5,47,cloudy,OP1017,intermediate,EXC001,5.5,24.2,43.3,2026-07-23 07:00:00.000000
T2451,excavation,zone_a,115.3,77,cloudy,OP1017,intermediate,EXC001,5.5,39.7,69.8,2026-07-23 07:55:39.953455
T2452,trenching,zone_a,55.9,38,clear,OP1006,expert,EXC001,5.5,19.0,29.7,2026-07-23 09:19:51.206054
T2453,loading,zone_a,113.5,76,clear,OP1006,expert,EXC001,5.5,38.0,73.6,2026-07-23 09:59:41.476363
T2454,grading,zone_a,65.7,44,clear,OP1005,novice,EXC001,5.5,22.0,61.1,2026-07-23 11:18:44.990313
T2455,grading,zone_a,103.1,69,clear,OP1011,intermediate,EXC001,5.5,34.5,49.4,2026-07-23 12:33:10.668111
T2456,trenching,zone_b,97.2,65,cloudy,OP1007,expert,EXC002,7.7,33.5,100.1,2026-07-23 07:00:00.000000
T2457,excavation,zone_b,177.4,119,rain,OP1012,expert,EXC002,7.7,69.4,215.0,2026-07-23 08:54:56.417224
T2458,grading,zone_b,118.7,80,clear,OP1004,intermediate,EXC002,7.7,40.0,140.0,2026-07-23 12:41:09.354087
T2459,loading,zone_b,85.6,58,clear,OP1017,intermediate,EXC002,7.7,29.0,143.4,2026-07-23 15:11:23.378592
T2460,excavation,zone_c,147.5,99,cloudy,OP1017,intermediate,EXC003,7.2,51.0,74.9,2026-07-23 07:00:00.000000
T2461,trenching,zone_c,89.9,60,rain,OP1002,intermediate,EXC003,7.2,35.0,55.0,2026-07-23 08:27:00.083320
T2462,hauling,zone_c,32.5,22,clear,OP1014,expert,EXC003,7.2,11.0,54.1,2026-07-23 09:32:30.136297
T2463,trenching,zone_c,111.0,74,cloudy,OP1017,intermediate,EXC003,7.2,38.1,59.2,2026-07-23 10:37:12.893892
T2464,grading,zone_c,106.5,71,clear,OP1002,intermediate,EXC003,7.2,35.5,55.4,2026-07-23 11:43:00.439868
T2465,excavation,zone_c,194.0,130,clear,OP1006,expert,EXC003,7.2,65.0,74.9,2026-07-23 12:49:14.051965
T2466,grading,zone_c,85.4,57,clear,OP1003,expert,EXC003,7.2,28.5,38.0,2026-07-23 14:17:02.883826
T2467,hauling,zone_c,73.1,49,clear,OP1020,intermediate,EXC003,7.2,24.5,71.1,2026-07-23 15:07:21.756689
T2468,excavation,zone_d,174.8,117,cloudy,OP1017,intermediate,EXC004,8.0,60.3,104.2,2026-07-23 07:00:00.000000
T2469,loading,zone_d,112.4,75,rain,OP1014,expert,EXC004,8.0,43.5,83.8,2026-07-23 08:54:29.948011
T2470,grading,zone_d,89.9,60,cloudy,OP1019,expert,EXC004,8.0,30.9,52.8,2026-07-23 10:25:26.516461
T2471,loading,zone_d,58.1,39,clear,OP1015,intermediate,EXC004,8.0,19.5,71.2,2026-07-23 11:24:26.564805
T2472,trenching,zone_d,92.2,62,clear,OP1016,novice,EXC004,8.0,31.0,59.8,2026-07-23 12:46:47.973463
T2473,excavation,zone_d,169.7,114,clear,OP1010,intermediate,EXC004,8.0,57.0,89.2,2026-07-23 13:56:15.488858
T2474,trenching,zone_d,78.4,53,clear,OP1008,expert,EXC004,8.0,26.5,45.0,2026-07-23 15:31:46.018072
T2475,excavation,zone_a,207.6,139,cloudy,OP1013,intermediate,EXC005,1.5,71.6,104.1,2026-07-23 07:00:00.000000
T2476,grading,zone_a,77.3,52,rain,OP1015,intermediate,EXC005,1.5,30.0,42.1,2026-07-23 08:56:01.421834
T2477,loading,zone_a,98.7,66,clear,OP1002,intermediate,EXC005,1.5,33.0,78.6,2026-07-23 09:51:36.136905
T2478,trenching,zone_a,67.8,46,clear,OP1020,intermediate,EXC005,1.5,23.0,34.9,2026-07-23 11:18:37.917414
T2479,excavation,zone_a,195.3,131,clear,OP1007,expert,EXC005,1.5,65.5,81.1,2026-07-23 12:00:20.815293
T2480,loading,zone_b,64.6,44,cloudy,OP1005,novice,EXC006,5.3,22.7,89.2,2026-07-23 07:00:00.000000
T2481,excavation,zone_b,104.2,70,rain,OP1012,expert,EXC006,5.3,40.8,70.3,2026-07-23 08:37:41.726470
T2482,excavation,zone_b,130.9,88,clear,OP1013,intermediate,EXC006,5.3,44.0,85.5,2026-07-23 09:57:55.705894
T2483,grading,zone_b,64.5,43,clear,OP1006,expert,EXC006,5.3,21.5,38.7,2026-07-23 11:35:31.049341
T2484,trenching,zone_c,50.8,34,cloudy,OP1002,intermediate,EXC007,1.0,17.5,35.5,2026-07-23 07:00:00.000000
T2485,excavation,zone_c,93.8,63,cloudy,OP1010,intermediate,EXC007,1.0,32.4,54.0,2026-07-23 07:46:11.127841
T2486,grading,zone_c,105.7,71,rain,OP1011,intermediate,EXC007,1.0,41.7,66.4,2026-07-23 08:45:32.000371
T2487,trenching,zone_c,62.2,42,cloudy,OP1004,intermediate,EXC007,1.0,21.6,37.7,2026-07-23 10:05:15.866227
T2488,trenching,zone_c,114.7,77,cloudy,OP1003,expert,EXC007,1.0,39.7,50.0,2026-07-23 10:52:40.045031
T2489,trenching,zone_d,120.4,81,cloudy,OP1003,expert,EXC008,6.2,41.7,49.7,2026-07-23 07:00:00.000000
T2490,trenching,zone_d,56.4,38,cloudy,OP1008,expert,EXC008,6.2,19.6,35.0,2026-07-23 07:58:04.142686
T2491,hauling,zone_d,54.7,37,rain,OP1007,expert,EXC008,6.2,21.5,45.8,2026-07-23 08:47:19.426236
T2492,excavation,zone_d,103.7,70,clear,OP1008,expert,EXC008,6.2,35.0,49.4,2026-07-23 09:46:21.535853
T2493,loading,zone_a,71.9,48,storm,OP1020,intermediate,EXC001,5.5,32.2,64.7,2026-07-24 07:00:00.000000
T2494,hauling,zone_a,38.1,26,cloudy,OP1012,expert,EXC001,5.5,13.4,36.8,2026-07-24 08:16:00.095395
T2495,hauling,zone_a,88.9,60,cloudy,OP1014,expert,EXC001,5.5,30.9,69.8,2026-07-24 09:05:59.485478
T2496,excavation,zone_a,104.6,70,storm,OP1008,expert,EXC001,5.5,47.3,64.0,2026-07-24 10:25:52.321985
T2497,hauling,zone_a,41.2,28,clear,OP1009,novice,EXC001,5.5,14.0,43.3,2026-07-24 11:38:31.348755
T2498,hauling,zone_a,30.0,20,storm,OP1001,expert,EXC001,5.5,13.2,55.4,2026-07-24 12:34:05.730771
T2499,grading,zone_a,109.0,73,clear,OP1019,expert,EXC001,5.5,36.5,57.9,2026-07-24 13:34:42.766002
T2500,hauling,zone_a,30.7,21,cloudy,OP1004,intermediate,EXC001,5.5,10.8,51.8,2026-07-24 14:45:34.193034
T2501,excavation,zone_b,190.6,128,storm,OP1007,expert,EXC002,7.7,84.9,233.6,2026-07-24 07:00:00.000000
T2502,grading,zone_b,129.1,87,clear,OP1018,novice,EXC002,7.7,43.5,193.4,2026-07-24 11:08:02.735909
T2503,hauling,zone_b,46.2,31,cloudy,OP1001,expert,EXC002,7.7,16.0,82.7,2026-07-24 14:27:34.404069
T2504,grading,zone_b,93.4,63,clear,OP1014,expert,EXC002,7.7,31.5,114.4,2026-07-24 15:59:04.544525
T2505,trenching,zone_c,68.3,46,storm,OP1010,intermediate,EXC003,7.2,31.3,44.5,2026-07-24 07:00:00.000000
T2506,hauling,zone_c,47.5,32,storm,OP1013,intermediate,EXC003,7.2,21.8,63.4,2026-07-24 07:57:54.634251
T2507,trenching,zone_c,85.9,58,cloudy,OP1015,intermediate,EXC003,7.2,29.9,41.9,2026-07-24 09:07:23.414015
T2508,hauling,zone_c,76.7,52,cloudy,OP1008,expert,EXC003,7.2,26.8,45.5,2026-07-24 09:59:08.414921
T2509,loading,zone_c,49.8,34,storm,OP1004,intermediate,EXC003,7.2,22.5,53.8,2026-07-24 10:55:26.663499
T2510,excavation,zone_c,118.1,79,storm,OP1015,intermediate,EXC003,7.2,51.7,72.1,2026-07-24 12:02:21.630902
T2511,hauling,zone_d,63.8,43,storm,OP1011,intermediate,EXC004,8.0,29.1,74.5,2026-07-24 07:00:00.000000
T2512,trenching,zone_d,129.8,87,cloudy,OP1020,intermediate,EXC004,8.0,44.8,67.8,2026-07-24 08:27:59.744713
T2513,loading,zone_d,66.4,45,cloudy,OP1007,expert,EXC004,8.0,23.2,65.9,2026-07-24 09:45:15.506199
T2514,excavation,zone_d,130.9,88,clear,OP1017,intermediate,EXC004,8.0,44.0,77.4,2026-07-24 11:03:22.533293
T2515,trenching,zone_d,70.1,47,storm,OP1004,intermediate,EXC004,8.0,31.1,58.7,2026-07-24 12:34:05.746515
T2516,excavation,zone_a,92.3,62,storm,OP1002,intermediate,EXC005,1.5,41.4,70.1,2026-07-24 07:00:00.000000
T2517,hauling,zone_a,30.9,21,cloudy,OP1004,intermediate,EXC005,1.5,10.8,58.0,2026-07-24 08:20:32.670243
T2518,trenching,zone_a,94.9,64,cloudy,OP1009,novice,EXC005,1.5,33.0,60.8,2026-07-24 09:32:38.968527
T2519,hauling,zone_a,57.4,39,storm,OP1017,intermediate,EXC005,1.5,26.4,74.9,2026-07-24 10:44:25.106163
T2520,excavation,zone_a,144.3,97,storm,OP1020,intermediate,EXC005,1.5,65.1,90.7,2026-07-24 12:05:49.109438
T2521,hauling,zone_b,84.1,57,storm,OP1014,expert,EXC006,5.3,37.5,81.0,2026-07-24 07:00:00.000000
T2522,excavation,zone_b,162.1,109,cloudy,OP1005,novice,EXC006,5.3,56.1,146.8,2026-07-24 08:35:03.555969
T2523,hauling,zone_b,67.3,45,clear,OP1009,novice,EXC006,5.3,22.5,63.4,2026-07-24 11:11:59.394550
T2524,hauling,zone_b,37.1,25,storm,OP1004,intermediate,EXC006,5.3,16.5,67.1,2026-07-24 12:22:28.153511
T2525,grading,zone_b,69.4,47,clear,OP1003,expert,EXC006,5.3,23.5,43.3,2026-07-24 13:35:48.787210
T2526,loading,zone_b,89.3,60,cloudy,OP1006,expert,EXC006,5.3,30.9,85.9,2026-07-24 14:26:45.586594
T2527,hauling,zone_b,44.5,30,clear,OP1017,intermediate,EXC006,5.3,15.0,56.0,2026-07-24 16:01:11.721183
T2528,hauling,zone_c,84.9,57,storm,OP1008,expert,EXC007,1.0,38.5,79.4,2026-07-24 07:00:00.000000
T2529,hauling,zone_c,45.2,31,cloudy,OP1015,intermediate,EXC007,1.0,16.0,64.0,2026-07-24 08:32:50.860569
T2530,hauling,zone_c,72.6,49,cloudy,OP1015,intermediate,EXC007,1.0,25.2,70.5,2026-07-24 09:46:17.647221
T2531,grading,zone_c,147.7,99,clear,OP1001,expert,EXC007,1.0,49.5,74.1,2026-07-24 11:06:59.791156
T2532,trenching,zone_c,63.9,43,storm,OP1007,expert,EXC007,1.0,28.5,44.4,2026-07-24 12:30:03.201494
T2533,excavation,zone_c,194.5,130,clear,OP1015,intermediate,EXC007,1.0,65.0,98.1,2026-07-24 13:24:59.291626
T2534,loading,zone_c,111.4,75,clear,OP1015,intermediate,EXC007,1.0,37.5,94.0,2026-07-24 15:13:37.231685
T2535,hauling,zone_c,74.3,50,clear,OP1010,intermediate,EXC007,1.0,25.0,66.8,2026-07-24 16:59:41.103860
T2536,grading,zone_d,83.3,56,storm,OP1010,intermediate,EXC008,6.2,38.1,57.2,2026-07-24 07:00:00.000000
T2537,loading,zone_d,70.8,48,cloudy,OP1002,intermediate,EXC008,6.2,24.7,62.3,2026-07-24 08:02:20.633568
T2538,trenching,zone_d,121.1,81,cloudy,OP1016,novice,EXC008,6.2,41.7,72.3,2026-07-24 09:16:01.807103
T2539,hauling,zone_d,60.6,41,storm,OP1006,expert,EXC008,6.2,27.2,67.8,2026-07-24 10:40:17.333897
T2540,grading,zone_d,81.4,55,clear,OP1020,intermediate,EXC008,6.2,27.5,46.0,2026-07-24 11:54:37.907972
T2541,trenching,zone_d,50.8,34,storm,OP1018,novice,EXC008,6.2,22.8,45.1,2026-07-24 12:48:43.769620
T2542,trenching,zone_d,51.5,35,clear,OP1015,intermediate,EXC008,6.2,17.5,32.5,2026-07-24 13:42:47.758933
T2543,excavation,zone_a,120.6,81,clear,OP1002,intermediate,EXC001,5.5,40.5,69.8,2026-07-25 07:00:00.000000
T2544,grading,zone_a,124.2,83,clear,OP1017,intermediate,EXC001,5.5,41.5,69.9,2026-07-25 08:20:17.200242
T2545,loading,zone_a,70.3,47,rain,OP1014,expert,EXC001,5.5,27.2,60.7,2026-07-25 09:44:04.784784
T2546,trenching,zone_a,60.3,41,clear,OP1017,intermediate,EXC001,5.5,20.5,37.0,2026-07-25 10:50:37.424631
T2547,loading,zone_a,73.6,50,cloudy,OP1018,novice,EXC001,5.5,25.8,93.3,2026-07-25 11:37:09.882830
T2548,loading,zone_a,43.8,30,clear,OP1002,intermediate,EXC001,5.5,15.0,38.6,2026-07-25 13:19:48.356417
T2549,trenching,zone_a,52.1,35,clear,OP1016,novice,EXC001,5.5,17.5,37.9,2026-07-25 14:08:42.129371
T2550,grading,zone_b,115.9,78,clear,OP1001,expert,EXC002,7.7,39.0,118.3,2026-07-25 07:00:00.000000
T2551,trenching,zone_b,56.8,38,rain,OP1004,intermediate,EXC002,7.7,22.1,79.9,2026-07-25 09:11:38.265938
T2552,excavation,zone_b,144.1,97,clear,OP1012,expert,EXC002,7.7,48.5,148.5,2026-07-25 10:38:28.514354
T2553,hauling,zone_b,59.4,40,clear,OP1012,expert,EXC002,7.7,20.0,94.3,2026-07-25 13:12:47.632816
T2554,excavation,zone_b,177.7,119,clear,OP1012,expert,EXC002,7.7,59.5,178.8,2026-07-25 14:55:26.909337
T2555,hauling,zone_c,45.0,30,clear,OP1012,expert,EXC003,7.2,15.0,45.2,2026-07-25 07:00:00.000000
T2556,hauling,zone_c,84.4,57,clear,OP1015,intermediate,EXC003,7.2,28.5,58.0,2026-07-25 07:59:40.445564
T2557,loading,zone_c,73.0,49,rain,OP1014,expert,EXC003,7.2,28.4,56.7,2026-07-25 09:03:05.110198
T2558,trenching,zone_c,71.9,48,clear,OP1001,expert,EXC003,7.2,24.0,32.2,2026-07-25 10:11:27.865083
T2559,hauling,zone_d,31.2,21,clear,OP1019,expert,EXC004,8.0,10.5,36.8,2026-07-25 07:00:00.000000
T2560,loading,zone_d,89.3,60,clear,OP1008,expert,EXC004,8.0,30.0,59.4,2026-07-25 07:45:55.238682
T2561,hauling,zone_d,65.7,44,clear,OP1009,novice,EXC004,8.0,22.0,86.0,2026-07-25 08:52:23.610906
T2562,hauling,zone_d,87.5,59,clear,OP1004,intermediate,EXC004,8.0,29.5,84.7,2026-07-25 10:26:43.494331
T2563,loading,zone_d,67.0,45,storm,OP1003,expert,EXC004,8.0,30.7,76.4,2026-07-25 12:01:07.543539
T2564,excavation,zone_d,156.5,105,clear,OP1007,expert,EXC004,8.0,52.5,88.2,2026-07-25 13:30:30.235540
T2565,excavation,zone_a,100.0,67,clear,OP1005,novice,EXC005,1.5,33.5,81.8,2026-07-25 07:00:00.000000
T2566,trenching,zone_a,120.8,81,clear,OP1004,intermediate,EXC005,1.5,40.5,57.9,2026-07-25 08:36:44.455191
T2567,loading,zone_a,79.0,53,rain,OP1004,intermediate,EXC005,1.5,30.8,69.1,2026-07-25 09:44:51.209199
T2568,loading,zone_a,112.4,75,cloudy,OP1010,intermediate,EXC005,1.5,38.6,68.4,2026-07-25 11:00:28.135371
T2569,excavation,zone_a,85.5,57,storm,OP1005,novice,EXC005,1.5,37.3,86.4,2026-07-25 12:23:44.430738
T2570,hauling,zone_b,30.8,21,clear,OP1019,expert,EXC006,5.3,10.5,34.8,2026-07-25 07:00:00.000000
T2571,trenching,zone_b,121.6,82,clear,OP1001,expert,EXC006,5.3,41.0,66.6,2026-07-25 07:49:25.307476
T2572,hauling,zone_b,64.9,44,rain,OP1015,intermediate,EXC006,5.3,25.4,68.9,2026-07-25 09:08:55.970233
T2573,trenching,zone_b,88.8,60,clear,OP1011,intermediate,EXC006,5.3,30.0,55.6,2026-07-25 10:31:15.944128
T2574,excavation,zone_b,151.1,101,cloudy,OP1020,intermediate,EXC006,5.3,52.0,95.9,2026-07-25 11:40:04.367619
T2575,grading,zone_c,71.2,48,clear,OP1019,expert,EXC007,1.0,24.0,42.1,2026-07-25 07:00:00.000000
T2576,trenching,zone_c,106.0,71,clear,OP1018,novice,EXC007,1.0,35.5,78.8,2026-07-25 07:48:05.005693
T2577,hauling,zone_c,87.5,59,rain,OP1018,novice,EXC007,1.0,34.5,115.8,2026-07-25 09:17:09.092933
T2578,trenching,zone_c,50.6,34,cloudy,OP1002,intermediate,EXC007,1.0,17.5,32.1,2026-07-25 11:25:55.962803
T2579,excavation,zone_c,148.7,100,storm,OP1020,intermediate,EXC007,1.0,67.0,108.2,2026-07-25 12:10:19.987498
T2580,excavation,zone_c,186.0,124,clear,OP1015,intermediate,EXC007,1.0,62.0,101.0,2026-07-25 14:04:52.757036
T2581,loading,zone_c,77.4,52,cloudy,OP1019,expert,EXC007,1.0,26.8,80.3,2026-07-25 15:55:58.328005
T2582,excavation,zone_d,131.3,88,clear,OP1014,expert,EXC008,6.2,44.0,63.8,2026-07-25 07:00:00.000000
T2583,excavation,zone_d,214.0,143,clear,OP1004,intermediate,EXC008,6.2,71.5,108.5,2026-07-25 08:15:37.658451
T2584,hauling,zone_d,75.3,51,clear,OP1003,expert,EXC008,6.2,25.5,59.7,2026-07-25 10:10:41.113888
T2585,loading,zone_d,109.9,74,cloudy,OP1019,expert,EXC008,6.2,38.1,74.1,2026-07-25 11:22:12.976638
T2586,loading,zone_d,106.0,71,storm,OP1020,intermediate,EXC008,6.2,47.6,113.1,2026-07-25 12:44:19.001600
T2587,trenching,zone_d,83.2,56,clear,OP1007,expert,EXC008,6.2,28.0,44.4,2026-07-25 14:45:59.001085
T2588,loading,zone_d,51.5,35,cloudy,OP1008,expert,EXC008,6.2,18.0,69.0,2026-07-25 15:36:07.340137
T2589,loading,zone_d,93.0,62,clear,OP1007,expert,EXC008,6.2,31.0,62.5,2026-07-25 16:53:18.230720
T2590,grading,zone_a,122.7,82,clear,OP1006,expert,EXC001,5.5,41.0,57.1,2026-07-26 07:00:00.000000
T2591,excavation,zone_a,177.7,119,storm,OP1019,expert,EXC001,5.5,78.4,109.8,2026-07-26 08:04:11.252895
T2592,grading,zone_a,66.9,45,rain,OP1019,expert,EXC001,5.5,26.1,40.5,2026-07-26 10:02:36.790194
T2593,grading,zone_a,130.2,87,rain,OP1019,expert,EXC001,5.5,50.4,73.6,2026-07-26 10:57:54.681476
T2594,grading,zone_a,101.1,68,clear,OP1010,intermediate,EXC001,5.5,34.0,52.7,2026-07-26 12:20:05.660754
T2595,loading,zone_b,116.1,78,clear,OP1010,intermediate,EXC002,7.7,39.0,152.5,2026-07-26 07:00:00.000000
T2596,trenching,zone_b,94.1,63,clear,OP1001,expert,EXC002,7.7,31.5,97.7,2026-07-26 09:42:07.316503
T2597,hauling,zone_b,76.5,51,clear,OP1009,novice,EXC002,7.7,25.5,126.1,2026-07-26 11:28:25.604142
T2598,loading,zone_b,78.4,53,clear,OP1011,intermediate,EXC002,7.7,26.5,96.6,2026-07-26 13:47:40.948781
T2599,loading,zone_b,54.6,37,cloudy,OP1015,intermediate,EXC002,7.7,19.1,95.4,2026-07-26 15:35:03.215124
T2600,trenching,zone_c,73.4,49,clear,OP1006,expert,EXC003,7.2,24.5,32.9,2026-07-26 07:00:00.000000
T2601,trenching,zone_c,70.3,47,clear,OP1004,intermediate,EXC003,7.2,23.5,38.9,2026-07-26 07:43:54.134790
T2602,loading,zone_c,116.6,78,storm,OP1006,expert,EXC003,7.2,51.7,89.4,2026-07-26 08:34:38.038881
T2603,hauling,zone_c,60.6,41,rain,OP1003,expert,EXC003,7.2,24.2,64.2,2026-07-26 10:09:23.227700
T2604,loading,zone_c,41.2,28,clear,OP1010,intermediate,EXC003,7.2,14.0,47.4,2026-07-26 11:26:35.150643
T2605,hauling,zone_c,55.9,38,clear,OP1012,expert,EXC003,7.2,19.0,69.8,2026-07-26 12:21:53.514135
T2606,loading,zone_c,50.1,34,clear,OP1016,novice,EXC003,7.2,17.0,54.5,2026-07-26 13:39:33.390780
T2607,loading,zone_d,99.4,67,clear,OP1018,novice,EXC004,8.0,33.5,102.3,2026-07-26 07:00:00.000000
T2608,excavation,zone_d,131.3,88,storm,OP1015,intermediate,EXC004,8.0,57.5,87.0,2026-07-26 08:51:54.801071
T2609,grading,zone_d,109.6,74,rain,OP1014,expert,EXC004,8.0,42.9,71.9,2026-07-26 10:28:09.589778
T2610,trenching,zone_d,83.6,56,clear,OP1020,intermediate,EXC004,8.0,28.0,47.3,2026-07-26 11:52:06.388522
T2611,loading,zone_a,114.3,77,clear,OP1002,intermediate,EXC005,1.5,38.5,104.3,2026-07-26 07:00:00.000000
T2612,excavation,zone_a,168.6,113,storm,OP1008,expert,EXC005,1.5,76.4,92.4,2026-07-26 08:56:18.266125
T2613,excavation,zone_a,216.8,145,rain,OP1016,novice,EXC005,1.5,83.8,140.1,2026-07-26 10:35:08.768961
T2614,hauling,zone_a,67.8,46,clear,OP1012,expert,EXC005,1.5,23.0,55.3,2026-07-26 13:09:47.389626
T2615,loading,zone_b,40.8,28,clear,OP1013,intermediate,EXC006,5.3,14.0,52.1,2026-07-26 07:00:00.000000
T2616,trenching,zone_b,123.8,83,storm,OP1002,intermediate,EXC006,5.3,55.4,103.1,2026-07-26 08:03:02.233661
T2617,loading,zone_b,78.0,52,clear,OP1006,expert,EXC006,5.3,26.0,79.7,2026-07-26 09:56:56.503209
T2618,trenching,zone_b,110.1,74,clear,OP1014,expert,EXC006,5.3,37.0,65.7,2026-07-26 11:29:18.506744
T2619,excavation,zone_b,173.3,116,clear,OP1010,intermediate,EXC006,5.3,58.0,108.5,2026-07-26 12:46:26.358387
